Customer_ID,Age,Gender,City,Region,Education,Occupation,Income_Bracket,Customer_Segment
CUST00388,43,Female,Ahmedabad,West,Diploma,Healthcare Professional,Medium,Regular
CUST00389,64,Male,Mumbai,West,Doctorate,Healthcare Professional,High,Regular
CUST00390,31,Female,Kolkata,East,Master,Engineer,Low,Premium
CUST00391,53,Female,Lucknow,North,Bachelor,Engineer,Medium,Premium
CUST00392,20,Male,Pune,West,Master,Engineer,Low,Premium
CUST00393,46,Male,Hyderabad,South,Doctorate,Teacher,Low,Regular
CUST00394,59,Male,Bengaluru,South,Master,Self-Employed,Low,Regular
CUST00395,41,Female,Ahmedabad,West,Bachelor,Student,Medium,Regular
CUST00396,45,Female,Kochi,South,Master,Student,Low,New
CUST00397,51,Female,Kochi,South,High School,Healthcare Professional,High,Premium
CUST00398,62,Male,Bhubaneswar,East,High School,Teacher,Low,Premium
CUST00399,38,Male,Surat,West,Diploma,Teacher,Medium,Regular
CUST00400,59,Other,Bengaluru,South,High School,IT Professional,Medium,Regular
CUST00401,46,Male,Hyderabad,South,Diploma,Government Employee,High,Regular
CUST00402,31,Male,Patna,East,High School,Private Employee,Medium,Regular
CUST00403,38,Female,Bhubaneswar,East,Diploma,Private Employee,Low,Regular
CUST00404,62,Male,Jaipur,North,Master,Self-Employed,Low,Regular
CUST00405,65,Male,Chennai,South,Bachelor,Business Owner,Medium,New
CUST00406,58,Female,Guwahati,East,Bachelor,Student,High,Premium
CUST00407,42,Female,Bengaluru,South,Bachelor,Healthcare Professional,Medium,New
CUST00408,22,Male,Guwahati,East,High School,Self-Employed,Low,Premium
CUST00409,50,Male,Kolkata,East,Master,Teacher,Medium,Regular
CUST00410,35,Male,Bengaluru,South,High School,Business Owner,High,New
CUST00411,43,Female,Lucknow,North,Master,Private Employee,Low,Regular
CUST00412,21,Male,Kochi,South,Master,Private Employee,Medium,Regular
CUST00413,60,Female,Jaipur,North,Master,Private Employee,Low,New
CUST00414,28,Female,Mumbai,West,Diploma,IT Professional,Medium,Regular
CUST00415,41,Male,Hyderabad,South,Master,Self-Employed,Medium,New
CUST00416,39,Female,Mumbai,West,Diploma,Private Employee,Low,Premium
CUST00417,49,Male,Ahmedabad,West,Bachelor,Engineer,High,New
CUST00418,34,Female,Hyderabad,South,Master,Private Employee,Low,Regular
CUST00419,18,Male,Pune,West,Bachelor,Teacher,High,New
CUST00420,53,Female,Pune,West,Master,Teacher,Low,New
CUST00421,35,Female,Lucknow,North,Bachelor,Private Employee,Medium,Premium
CUST00422,32,Female,Hyderabad,South,Doctorate,Teacher,Low,Regular
CUST00423,37,Male,Jaipur,North,Bachelor,Student,Medium,New
CUST00424,65,Female,Jaipur,North,Bachelor,Retired,High,Premium
CUST00425,64,Female,Chennai,South,Master,Business Owner,Low,Premium
CUST00426,32,Female,Mumbai,West,Bachelor,Student,High,New
CUST00427,65,Female,Kolkata,East,High School,IT Professional,High,Regular
CUST00428,27,Female,Pune,West,High School,Business Owner,High,Regular
CUST00429,47,Female,Chandigarh,North,High School,Private Employee,Medium,Regular
CUST00430,22,Female,Kolkata,East,High School,Government Employee,Low,New
CUST00431,43,Female,Lucknow,North,Master,Healthcare Professional,Medium,New
CUST00432,26,Female,Chennai,South,Bachelor,Government Employee,Low,Regular
CUST00433,44,Male,Lucknow,North,Bachelor,Business Owner,Medium,Regular
CUST00434,23,Male,Surat,West,Bachelor,Retired,Low,Premium
CUST00435,27,Male,Lucknow,North,Diploma,Healthcare Professional,Medium,New
CUST00436,34,Female,Jaipur,North,Diploma,Teacher,High,Regular
CUST00437,24,Male,Kochi,South,Master,Government Employee,Low,New
CUST00438,26,Male,Kochi,South,Bachelor,Private Employee,Medium,New
CUST00439,19,Other,Ahmedabad,West,Diploma,Engineer,High,New
CUST00440,25,Male,Lucknow,North,Bachelor,Government Employee,High,Regular
CUST00441,49,Male,Kolkata,East,Bachelor,Government Employee,Medium,Premium
CUST00442,35,Male,Delhi,North,High School,Retired,Medium,New
CUST00443,49,Male,Jaipur,North,Bachelor,Student,Low,Regular
CUST00444,30,Female,Bhubaneswar,East,Master,Business Owner,Medium,Premium
CUST00445,42,Female,Mumbai,West,Bachelor,IT Professional,Medium,Regular
CUST00446,42,Male,Lucknow,North,High School,Retired,Low,Premium
CUST00447,21,Female,Delhi,North,Bachelor,Healthcare Professional,Medium,Premium
CUST00448,24,Male,Hyderabad,South,Diploma,IT Professional,High,Premium
CUST00449,32,Female,Pune,West,Doctorate,Teacher,Medium,Premium
CUST00450,29,Male,Hyderabad,South,Diploma,Healthcare Professional,High,New
CUST00451,54,Female,Chandigarh,North,Bachelor,Business Owner,High,Premium
CUST00452,52,Male,Guwahati,East,Bachelor,Private Employee,Low,Regular
CUST00453,51,Male,Mumbai,West,Diploma,Retired,Low,New
CUST00454,38,Male,Hyderabad,South,High School,Government Employee,Medium,Premium
CUST00455,22,Male,Chandigarh,North,Master,Teacher,Medium,Regular
CUST00456,26,Female,Lucknow,North,Master,Teacher,Medium,Premium
CUST00457,29,Female,Lucknow,North,Bachelor,Retired,Medium,New
CUST00458,42,Male,Hyderabad,South,Bachelor,Government Employee,Low,New
CUST00459,54,Male,Kolkata,East,Bachelor,Retired,Low,Regular
CUST00460,27,Male,Guwahati,East,High School,Healthcare Professional,High,New
CUST00461,63,Female,Ahmedabad,West,Master,Healthcare Professional,Medium,New
CUST00462,62,Male,Kochi,South,Diploma,Private Employee,Medium,New
CUST00463,64,Male,Patna,East,Diploma,Teacher,Medium,Regular
CUST00464,24,Female,Kolkata,East,Master,Retired,Medium,Regular
CUST00465,46,Male,Hyderabad,South,Master,Self-Employed,Low,New
CUST00466,22,Male,Surat,West,Master,Government Employee,Medium,Regular
CUST00467,39,Female,Ahmedabad,West,Bachelor,Engineer,Medium,Regular
CUST00468,56,Female,Hyderabad,South,Diploma,Private Employee,Low,Premium
CUST00469,62,Female,Bhubaneswar,East,Master,IT Professional,Low,New
CUST00470,24,Male,Kochi,South,Bachelor,Engineer,Low,Regular
CUST00471,23,Male,Bhubaneswar,East,Bachelor,Retired,Medium,New
CUST00472,28,Female,Chennai,South,Doctorate,Engineer,High,Regular
CUST00473,48,Male,Kolkata,East,Bachelor,Private Employee,Medium,Regular
CUST00474,42,Male,Chandigarh,North,Bachelor,Self-Employed,Medium,New
CUST00475,54,Male,Delhi,North,Master,Private Employee,Low,Regular
CUST00476,55,Male,Bhubaneswar,East,High School,Teacher,High,Regular
CUST00477,54,Female,Guwahati,East,Bachelor,Private Employee,Medium,Premium
CUST00478,50,Female,Pune,West,Bachelor,Retired,Medium,Regular
CUST00479,46,Male,Surat,West,Doctorate,Business Owner,High,New
CUST00480,23,Other,Bhubaneswar,East,Bachelor,Government Employee,High,New
CUST00481,23,Male,Ahmedabad,West,Bachelor,Healthcare Professional,High,Regular
CUST00482,62,Female,Mumbai,West,Bachelor,Teacher,Low,New
CUST00483,24,Female,Surat,West,High School,Self-Employed,High,Premium
CUST00484,34,Male,Bhubaneswar,East,Bachelor,Retired,Medium,New
CUST00485,27,Female,Kolkata,East,Bachelor,Teacher,Low,Premium
CUST00486,62,Male,Lucknow,North,Master,Self-Employed,High,New
CUST00487,37,Male,Jaipur,North,Bachelor,Private Employee,High,New
CUST00488,65,Male,Jaipur,North,Master,Self-Employed,Medium,Regular
CUST00489,30,Male,Ahmedabad,West,Master,Teacher,Medium,Regular
CUST00490,21,Female,Chandigarh,North,Diploma,Self-Employed,Medium,Regular
CUST00491,29,Male,Mumbai,West,Master,Student,Low,Regular
CUST00492,63,Male,Chandigarh,North,Bachelor,Engineer,Medium,Regular
CUST00493,61,Male,Surat,West,Bachelor,Retired,Medium,Premium
CUST00494,55,Female,Guwahati,East,Diploma,Self-Employed,Medium,Regular
CUST00495,19,Male,Jaipur,North,Diploma,Retired,Medium,New
CUST00496,59,Male,Kochi,South,Diploma,Teacher,Medium,Premium
CUST00497,48,Female,Mumbai,West,Bachelor,Retired,High,New
CUST00498,63,Female,Jaipur,North,Bachelor,Teacher,High,Premium
CUST00499,34,Male,Patna,East,Diploma,IT Professional,High,Regular
CUST00500,18,Female,Surat,West,Bachelor,Healthcare Professional,Medium,Regular
CUST00501,37,Female,Jaipur,North,Bachelor,Healthcare Professional,High,Regular
CUST00502,34,Female,Delhi,North,Doctorate,Self-Employed,Low,Regular
CUST00503,21,Female,Kochi,South,Master,Retired,Medium,Regular
CUST00504,64,Male,Bengaluru,South,Bachelor,Self-Employed,Low,Regular
CUST00505,65,Male,Kolkata,East,Master,Retired,High,Regular
CUST00506,61,Female,Kochi,South,Master,Healthcare Professional,Medium,Premium
CUST00507,36,Male,Hyderabad,South,High School,Self-Employed,Medium,Regular
CUST00508,61,Female,Hyderabad,South,Bachelor,Business Owner,Medium,Regular
CUST00509,44,Female,Jaipur,North,Diploma,Self-Employed,Medium,Regular
CUST00510,48,Male,Surat,West,Bachelor,Retired,High,New
CUST00511,50,Male,Chennai,South,Bachelor,IT Professional,Low,New
CUST00512,26,Other,Bengaluru,South,Diploma,Retired,High,Premium
CUST00513,38,Female,Bengaluru,South,Diploma,Private Employee,Medium,Regular
CUST00514,38,Female,Hyderabad,South,High School,Self-Employed,Low,Regular
CUST00515,49,Female,Hyderabad,South,Master,Government Employee,Medium,Regular
CUST00516,45,Female,Kolkata,East,Bachelor,Student,Medium,Regular
CUST00517,38,Female,Mumbai,West,Bachelor,Student,Medium,Regular
CUST00518,32,Female,Kochi,South,Diploma,Government Employee,Low,Regular
CUST00519,28,Male,Jaipur,North,High School,Self-Employed,Medium,Regular
CUST00520,45,Female,Lucknow,North,Doctorate,Healthcare Professional,High,Regular
CUST00521,28,Female,Chennai,South,Master,Teacher,Low,New
CUST00522,31,Female,Bengaluru,South,Bachelor,Government Employee,Low,Regular
CUST00523,42,Female,Pune,West,Diploma,IT Professional,Medium,Regular
CUST00524,60,Male,Pune,West,Master,Student,Medium,Regular
CUST00525,25,Female,Kolkata,East,Bachelor,Government Employee,Low,Regular
CUST00526,37,Male,Mumbai,West,High School,IT Professional,Low,Regular
CUST00527,44,Female,Bengaluru,South,High School,Retired,Low,New
CUST00528,49,Male,Surat,West,Diploma,Self-Employed,High,Premium
CUST00529,63,Male,Chandigarh,North,Diploma,IT Professional,Medium,New
CUST00530,39,Male,Guwahati,East,High School,Private Employee,High,Premium
CUST00531,27,Female,Guwahati,East,Master,Private Employee,Medium,New
CUST00532,59,Male,Delhi,North,Doctorate,Self-Employed,Low,New
CUST00533,20,Female,Hyderabad,South,Bachelor,Healthcare Professional,Medium,New
CUST00534,18,Female,Pune,West,Bachelor,Government Employee,Low,Premium
CUST00535,64,Male,Delhi,North,Master,Government Employee,Low,Regular
CUST00536,35,Female,Patna,East,Bachelor,Engineer,Medium,Regular
CUST00537,25,Male,Hyderabad,South,Master,Government Employee,Low,Premium
CUST00538,54,Female,Guwahati,East,Diploma,Teacher,Medium,Regular
CUST00539,48,Female,Bengaluru,South,High School,Teacher,Medium,New
CUST00540,18,Female,Lucknow,North,Bachelor,Retired,Medium,New
CUST00541,51,Female,Lucknow,North,Master,Private Employee,Medium,Regular
CUST00542,40,Female,Guwahati,East,Bachelor,Government Employee,High,Regular
CUST00543,18,Female,Pune,West,Diploma,Engineer,High,Premium
CUST00544,49,Male,Ahmedabad,West,Diploma,Self-Employed,Low,New
CUST00545,43,Female,Kolkata,East,High School,Engineer,High,Regular
CUST00546,46,Male,Guwahati,East,Doctorate,Student,Low,Regular
CUST00547,23,Female,Mumbai,West,Doctorate,Self-Employed,High,Regular
CUST00548,39,Male,Patna,East,High School,Business Owner,High,Regular
CUST00549,63,Female,Guwahati,East,Master,Private Employee,Low,Regular
CUST00550,39,Male,Mumbai,West,Bachelor,Self-Employed,Medium,Regular
CUST00551,20,Female,Surat,West,Bachelor,Teacher,Low,Regular
CUST00552,25,Female,Chennai,South,Bachelor,Engineer,High,New
CUST00553,24,Female,Lucknow,North,High School,Retired,Low,Premium
CUST00554,60,Female,Patna,East,Bachelor,Engineer,Low,Regular
CUST00555,55,Male,Bhubaneswar,East,Bachelor,Government Employee,Medium,New
CUST00556,24,Male,Bengaluru,South,Bachelor,Healthcare Professional,Medium,Regular
CUST00557,35,Male,Kochi,South,Diploma,Self-Employed,Medium,New
CUST00558,56,Female,Bhubaneswar,East,Master,Self-Employed,High,Regular
CUST00559,63,Female,Lucknow,North,Bachelor,Business Owner,Low,Regular
CUST00560,61,Male,Jaipur,North,Bachelor,Government Employee,Medium,Regular
CUST00561,63,Male,Lucknow,North,Bachelor,Engineer,Medium,Premium
CUST00562,61,Female,Bhubaneswar,East,Master,Self-Employed,High,Regular
CUST00563,51,Male,Mumbai,West,Bachelor,Student,Medium,New
CUST00564,36,Female,Hyderabad,South,High School,Student,Medium,New
CUST00565,40,Female,Pune,West,High School,IT Professional,High,Regular
CUST00566,33,Female,Kolkata,East,Master,Self-Employed,Medium,New
CUST00567,42,Male,Kolkata,East,Master,Healthcare Professional,High,New
CUST00568,30,Female,Delhi,North,Master,Engineer,High,Premium
CUST00569,55,Female,Chandigarh,North,Bachelor,Business Owner,Low,New
CUST00570,29,Female,Ahmedabad,West,Master,Private Employee,Medium,Regular
CUST00571,26,Male,Delhi,North,Master,Student,Low,Regular
CUST00572,20,Male,Bengaluru,South,Diploma,Student,Medium,Regular
CUST00573,49,Female,Jaipur,North,Bachelor,Private Employee,Medium,Regular
CUST00574,29,Female,Kochi,South,Master,Government Employee,Medium,Regular
CUST00575,40,Male,Ahmedabad,West,Diploma,Healthcare Professional,Low,New
CUST00576,53,Female,Guwahati,East,Doctorate,Student,Low,Regular
CUST00577,59,Female,Kochi,South,Bachelor,Student,Medium,Regular
CUST00578,42,Male,Surat,West,Master,Student,High,Premium
CUST00579,50,Female,Chandigarh,North,Bachelor,Student,Low,Regular
CUST00580,50,Male,Lucknow,North,High School,IT Professional,Medium,Regular
CUST00581,60,Female,Chennai,South,Diploma,Teacher,High,New
CUST00582,59,Female,Bhubaneswar,East,High School,Government Employee,Low,Regular
CUST00583,23,Male,Pune,West,Diploma,Self-Employed,Medium,Regular
CUST00584,34,Male,Kochi,South,Bachelor,Teacher,Medium,New
CUST00585,52,Male,Surat,West,Master,Private Employee,Medium,Regular
CUST00586,40,Female,Ahmedabad,West,High School,Self-Employed,Medium,New
CUST00587,42,Male,Patna,East,Bachelor,Engineer,Low,New
CUST00588,52,Male,Kolkata,East,Bachelor,Self-Employed,Medium,Premium
CUST00589,18,Female,Chandigarh,North,Bachelor,Private Employee,Low,Regular
CUST00590,52,Female,Kolkata,East,High School,Business Owner,Medium,Premium
CUST00591,31,Male,Chandigarh,North,Bachelor,IT Professional,Low,New
CUST00592,30,Male,Delhi,North,Bachelor,Retired,High,Premium
CUST00593,59,Female,Patna,East,Diploma,Private Employee,Low,New
CUST00594,39,Male,Guwahati,East,Bachelor,Business Owner,Low,Regular
CUST00595,38,Male,Chennai,South,Diploma,Self-Employed,Medium,New
CUST00596,38,Female,Chandigarh,North,Diploma,Healthcare Professional,Low,New
CUST00597,35,Female,Bhubaneswar,East,High School,Healthcare Professional,High,Regular
CUST00598,37,Male,Chandigarh,North,High School,Retired,Low,New
CUST00599,52,Male,Bengaluru,South,Master,Private Employee,Medium,Premium
CUST00600,55,Female,Mumbai,West,Master,Business Owner,High,Regular
CUST00601,59,Female,Guwahati,East,Bachelor,Business Owner,High,Regular
CUST00602,26,Male,Jaipur,North,Bachelor,Teacher,Medium,New
CUST00603,57,Female,Kochi,South,Master,Government Employee,Medium,New
CUST00604,65,Female,Bengaluru,South,Master,Student,Low,Regular
CUST00605,34,Male,Ahmedabad,West,High School,Business Owner,Medium,Regular
CUST00606,48,Female,Kolkata,East,Master,Student,High,Regular
CUST00607,65,Male,Delhi,North,Bachelor,Government Employee,Medium,Regular
CUST00608,51,Male,Ahmedabad,West,Doctorate,Business Owner,Medium,Regular
CUST00609,49,Female,Chandigarh,North,Master,Student,Medium,New
CUST00610,32,Male,Hyderabad,South,Bachelor,Business Owner,Low,New
CUST00611,60,Male,Surat,West,Master,Private Employee,Medium,Regular
CUST00612,55,Male,Chennai,South,Master,Student,Low,New
CUST00613,26,Female,Hyderabad,South,High School,Retired,Low,New
CUST00614,51,Female,Hyderabad,South,Bachelor,Retired,Medium,Premium
CUST00615,23,Male,Jaipur,North,Bachelor,Engineer,High,New
CUST00616,56,Male,Bhubaneswar,East,Bachelor,Government Employee,Medium,Regular
CUST00617,64,Female,Hyderabad,South,Master,Retired,Medium,New
CUST00618,26,Male,Kolkata,East,Diploma,IT Professional,Medium,Premium
CUST00619,29,Male,Surat,West,Bachelor,Student,High,Regular
CUST00620,23,Male,Surat,West,High School,Retired,Medium,New
CUST00621,51,Male,Bhubaneswar,East,Master,IT Professional,Medium,Premium
CUST00622,42,Male,Guwahati,East,Master,Retired,Low,New
CUST00623,32,Female,Guwahati,East,High School,Retired,High,Regular
CUST00624,18,Female,Chennai,South,Master,Retired,Medium,Regular
CUST00625,59,Male,Kolkata,East,Master,Teacher,Medium,New
CUST00626,34,Female,Delhi,North,Bachelor,Healthcare Professional,Medium,Premium
CUST00627,31,Male,Kolkata,East,Master,Engineer,Low,Regular
CUST00628,34,Other,Guwahati,East,Bachelor,Teacher,Medium,Premium
CUST00629,65,Male,Surat,West,Master,Government Employee,Low,Regular
CUST00630,53,Female,Lucknow,North,Bachelor,Student,Low,Premium
CUST00631,23,Female,Mumbai,West,Bachelor,Retired,Medium,New
CUST00632,41,Male,Kochi,South,High School,Teacher,High,Regular
CUST00633,63,Female,Jaipur,North,High School,Government Employee,Medium,Regular
CUST00634,60,Female,Chennai,South,Bachelor,Business Owner,Low,Regular
CUST00635,57,Male,Kochi,South,High School,Business Owner,Medium,Premium
CUST00636,35,Female,Ahmedabad,West,Bachelor,Teacher,Medium,New
CUST00637,65,Female,Mumbai,West,Master,IT Professional,Low,Premium
CUST00638,40,Female,Chandigarh,North,Diploma,Retired,High,Regular
CUST00639,54,Male,Kolkata,East,Diploma,IT Professional,Low,New
CUST00640,39,Female,Jaipur,North,Master,Self-Employed,High,Premium
CUST00641,62,Male,Delhi,North,Bachelor,Engineer,Medium,Regular
CUST00642,61,Male,Patna,East,Bachelor,Student,Medium,New
CUST00643,58,Female,Kolkata,East,Diploma,Business Owner,High,Regular
CUST00644,51,Female,Chandigarh,North,Master,Self-Employed,Low,New
CUST00645,22,Female,Lucknow,North,Diploma,Healthcare Professional,Medium,Premium
CUST00646,29,Female,Delhi,North,Bachelor,Business Owner,Medium,New
CUST00647,34,Male,Kochi,South,Diploma,Business Owner,High,Regular
CUST00648,25,Female,Surat,West,Bachelor,Engineer,Medium,Regular
CUST00649,48,Male,Pune,West,Diploma,Retired,High,Regular
CUST00650,43,Male,Delhi,North,Bachelor,Student,Medium,Regular
CUST00651,50,Male,Pune,West,Master,Government Employee,Medium,New
CUST00652,38,Female,Patna,East,High School,Business Owner,Medium,New
CUST00653,57,Female,Chandigarh,North,Diploma,Self-Employed,Low,Regular
CUST00654,41,Male,Lucknow,North,Bachelor,Teacher,Medium,Regular
CUST00655,35,Male,Kolkata,East,Bachelor,Retired,Medium,Premium
CUST00656,33,Female,Delhi,North,Master,Business Owner,Low,Premium
CUST00657,48,Female,Bengaluru,South,Diploma,Engineer,Low,Premium
CUST00658,49,Male,Lucknow,North,Bachelor,Retired,Low,New
CUST00659,21,Male,Hyderabad,South,Diploma,Private Employee,Medium,Regular
CUST00660,41,Female,Chandigarh,North,Master,Self-Employed,Low,Regular
CUST00661,61,Female,Chandigarh,North,Diploma,Retired,Medium,Regular
CUST00662,40,Male,Jaipur,North,Bachelor,Engineer,High,Regular
CUST00663,47,Female,Jaipur,North,High School,Government Employee,Medium,Premium
CUST00664,58,Female,Bhubaneswar,East,Bachelor,Private Employee,Low,Regular
CUST00665,38,Female,Lucknow,North,Master,Retired,Medium,New
CUST00666,41,Female,Patna,East,Bachelor,Engineer,Medium,New
